epoch,train_loss,val_loss
1,0.02477779968324885,0.0011418748613454426
2,0.0007931030371234564,0.0005256405724436774
3,0.0005308004836155828,0.00041582624778709325
4,0.00043428487034140377,0.0003869392002518339
5,0.0003604353216641973,0.0003118189290738897
6,0.00031712758051514176,0.0003156194223709085
7,0.0003080920468796662,0.0002493887384295284
8,0.0002748128179839028,0.0002184076333492186
9,0.00023732309023128642,0.0001956959259302706
10,0.00023982209227214462,0.00021374507418472544
11,0.0002199368891333533,0.00017114705108302352
12,0.0001799394519022554,0.00016438064366096225
13,0.00019326722897354328,0.00015609503030444813
14,0.00018205936420490401,0.00019887494984271385
15,0.0001958360846285487,0.00015552009331677477
16,0.00014713300606939133,0.00017464644783692716
17,0.00017684364540736626,0.0001339187666760131
18,0.00015097132010168267,0.00015407048321077014
19,0.00014943216041261685,0.00018590941148872458
20,0.00016965643689855714,0.00012833753356235656
21,0.00012816133484574817,0.00020238471189627094
22,0.00013276536975266232,0.000196303890867426
23,0.00014886550752437862,0.0002303285744071688
24,0.00012017738498758273,0.00011627412890758578
25,0.00012597307591675848,0.00011487049884252775
26,0.00011595662290133438,0.00018492184133449459
27,0.0001247899179364612,0.00012072812980038572
28,0.00011693637409278867,0.00010655432519023961
29,0.00011320799768730299,0.0002944956291611777
30,0.00012311677403814265,9.646761960333393e-05
31,0.00012484023447781447,9.489658361931869e-05
32,9.409082548377375e-05,0.00010538287334519494
33,9.711347241005846e-05,8.979453139817881e-05
34,0.00012656275213773218,8.631510097057058e-05
35,9.449035972575289e-05,0.00010490146639288161
36,0.00010422419119268503,9.86350681798314e-05
37,0.00011157314187510464,0.00010525692953001208
38,0.00011514027281121496,9.042177894425417e-05
39,8.087863735963872e-05,0.00012472048461397982
40,9.743859346538149e-05,8.668181882245718e-05
41,8.539084254120834e-05,8.942209249385124e-05
42,0.00011017963198720972,9.127483389134548e-05
